,gameId,playId,playDescription,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,week,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route,size,ID,player_1,closest_offense_ID,closest_offense,closest_defense_ID,closest_defense,player_1_name,closest_offense_name,closest_defense_name,event2,targeted_wr,targeted_db
9,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.500Z,33.27,34.58,0.0,0.0,0.0,86.9,269.3,None,2560729,Robert Foster,16.0,WR,2,home,True,GO,5,20180916016332,2560729,2543471,7.404822752774031,2560760,8.977711289632785,Robert Foster,Kelvin Benjamin,Derwin James,pre_snap,79607,2560928
10,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.500Z,42.04,36.5,0.3,0.21,0.04,248.8,183.58,None,2560760,Derwin James,33.0,DB,2,away,True,,5,20180916016332,2560760,2560729,8.977711289632785,2532861,7.549648998463435,Derwin James,Robert Foster,Casey Hayward,pre_snap,79607,2560928
11,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.500Z,39.38,26.6,0.01,0.01,0.0,273.77,220.85,None,2560928,Kyzir White,44.0,LB,2,away,True,,5,20180916016332,2560928,2560955,6.6651331569594365,2552310,3.614194239384487,Kyzir White,Josh Allen,Denzel Perryman,pre_snap,79607,2560928
12,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.500Z,33.26,23.96,0.0,0.0,0.0,82.7,25.53,None,2560955,Josh Allen,17.0,QB,2,home,True,,5,20180916016332,2560955,2495139,4.2530106983171345,2552310,6.5111596509377705,Josh Allen,Charles Clay,Denzel Perryman,pre_snap,79607,2560928
13,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.500Z,34.49,23.86,0.0,0.0,0.0,,,None,0,Football,,,2,football,True,,2,20180916016332,0,2560955,1.2340583454602176,2552310,5.280501870087729,,Josh Allen,Denzel Perryman,pre_snap,79607,2560928
0,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,27.72,24.44,0.0,0.0,0.0,94.07,136.1,man_in_motion,79607,LeSean McCoy,25.0,RB,3,home,True,FLAT,5,20180916016333,79607,2560955,5.560755344375438,2560928,11.858381002480908,LeSean McCoy,Josh Allen,Kyzir White,pre_snap,79607,2560928
1,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,33.43,19.69,0.06,0.37,0.02,116.41,197.04,man_in_motion,2495139,Charles Clay,85.0,TE,3,home,True,,5,20180916016333,2495139,2543767,1.1049434374663716,2552296,5.931896829851308,Charles Clay,Logan Thomas,Kyle Emanuel,pre_snap,79607,2560928
2,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,38.07,42.67,2.79,2.31,0.27,237.68,187.21,man_in_motion,2532861,Casey Hayward,26.0,CB,3,away,True,,5,20180916016333,2532861,2543471,6.039379107159939,2560760,7.385126945422133,Casey Hayward,Kelvin Benjamin,Derwin James,pre_snap,79607,2560928
3,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,49.72,22.16,0.01,0.01,0.02,267.78,25.03,man_in_motion,2541958,Jahleel Addae,37.0,SS,3,away,True,,5,20180916016333,2541958,2495139,16.476194949077286,2552310,10.055988265705162,Jahleel Addae,Charles Clay,Denzel Perryman,pre_snap,79607,2560928
4,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,32.17,41.38,5.56,2.37,0.53,109.2,185.79,man_in_motion,2543471,Kelvin Benjamin,13.0,WR,3,home,True,CORNER,5,20180916016333,2543471,2560729,6.878524551093787,2532861,6.039379107159939,Kelvin Benjamin,Robert Foster,Casey Hayward,pre_snap,79607,2560928
5,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,33.03,18.66,0.01,0.01,0.0,72.79,33.24,man_in_motion,2543767,Logan Thomas,82.0,TE,3,home,True,,5,20180916016333,2543767,2495139,1.1049434374663716,2556828,6.045800195176813,Logan Thomas,Charles Clay,Trevor Williams,pre_snap,79607,2560928
6,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,39.36,19.84,0.02,0.02,0.0,264.83,318.54,man_in_motion,2552296,Kyle Emanuel,51.0,OLB,3,away,True,,5,20180916016333,2552296,2495139,5.931896829851308,2552310,3.188181299738146,Kyle Emanuel,Charles Clay,Denzel Perryman,pre_snap,79607,2560928
7,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,39.7,23.01,0.03,0.04,0.0,264.54,190.34,man_in_motion,2552310,Denzel Perryman,52.0,ILB,3,away,True,,5,20180916016333,2552310,2560955,6.509692773088455,2552296,3.188181299738146,Denzel Perryman,Josh Allen,Kyle Emanuel,pre_snap,79607,2560928
8,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,37.29,14.37,0.0,0.0,0.0,312.89,233.81,man_in_motion,2556828,Trevor Williams,24.0,CB,3,away,True,,5,20180916016333,2556828,2543767,6.045800195176813,2552296,5.848572475399447,Trevor Williams,Logan Thomas,Kyle Emanuel,pre_snap,79607,2560928
9,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,33.27,34.59,0.0,0.0,0.0,86.9,269.44,man_in_motion,2560729,Robert Foster,16.0,WR,3,home,True,GO,5,20180916016333,2560729,2543471,6.878524551093787,2560760,8.941370141091351,Robert Foster,Kelvin Benjamin,Derwin James,pre_snap,79607,2560928
10,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,42.02,36.43,0.31,0.24,0.07,248.8,185.8,man_in_motion,2560760,Derwin James,33.0,DB,3,away,True,,5,20180916016333,2560760,2560729,8.941370141091351,2532861,7.385126945422133,Derwin James,Robert Foster,Casey Hayward,pre_snap,79607,2560928
11,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,39.38,26.6,0.01,0.01,0.0,273.77,220.76,man_in_motion,2560928,Kyzir White,44.0,LB,3,away,True,,5,20180916016333,2560928,2560955,6.6651331569594365,2552310,3.604233621728758,Kyzir White,Josh Allen,Denzel Perryman,pre_snap,79607,2560928
12,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,33.26,23.96,0.0,0.0,0.0,82.7,25.59,man_in_motion,2560955,Josh Allen,17.0,QB,3,home,True,,5,20180916016333,2560955,2495139,4.273382735023859,2552310,6.509692773088455,Josh Allen,Charles Clay,Denzel Perryman,pre_snap,79607,2560928
13,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.599Z,34.49,23.86,0.0,0.0,0.0,,,man_in_motion,0,Football,,,3,football,True,,2,20180916016333,0,2560955,1.2340583454602176,2552310,5.278882457490411,,Josh Allen,Denzel Perryman,pre_snap,79607,2560928
0,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,27.72,24.44,0.0,0.0,0.0,94.07,140.93,None,79607,LeSean McCoy,25.0,RB,4,home,True,FLAT,5,20180916016334,79607,2560955,5.56162745965603,2560928,11.858381002480908,LeSean McCoy,Josh Allen,Kyzir White,pre_snap,79607,2560928
1,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,33.41,19.67,0.11,0.28,0.03,108.21,207.86,None,2495139,Charles Clay,85.0,TE,4,home,True,,5,20180916016334,2495139,2543767,1.075639344761989,2552296,5.952428076003946,Charles Clay,Logan Thomas,Kyle Emanuel,pre_snap,79607,2560928
2,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,38.03,42.39,3.02,1.85,0.29,234.92,187.5,None,2532861,Casey Hayward,26.0,CB,4,away,True,,5,20180916016334,2532861,2543471,6.107348033312007,2560760,7.225046712651759,Casey Hayward,Kelvin Benjamin,Derwin James,pre_snap,79607,2560928
3,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,49.73,22.2,0.04,0.03,0.04,268.38,20.57,None,2541958,Jahleel Addae,37.0,SS,4,away,True,,5,20180916016334,2541958,2495139,16.51494171954597,2552310,10.0726213072864,Jahleel Addae,Charles Clay,Denzel Perryman,pre_snap,79607,2560928
4,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,32.12,40.85,5.57,0.87,0.54,120.63,185.81,None,2543471,Kelvin Benjamin,13.0,WR,4,home,True,CORNER,5,20180916016334,2543471,2560729,6.374590182905883,2532861,6.107348033312007,Kelvin Benjamin,Robert Foster,Casey Hayward,pre_snap,79607,2560928
5,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,33.04,18.66,0.01,0.01,0.01,72.79,33.94,None,2543767,Logan Thomas,82.0,TE,4,home,True,,5,20180916016334,2543767,2495139,1.075639344761989,2556828,6.038758150480942,Logan Thomas,Charles Clay,Trevor Williams,pre_snap,79607,2560928
6,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,39.36,19.84,0.02,0.02,0.0,264.83,317.44,None,2552296,Kyle Emanuel,51.0,OLB,4,away,True,,5,20180916016334,2552296,2495139,5.952428076003946,2552310,3.187130370725366,Kyle Emanuel,Charles Clay,Denzel Perryman,pre_snap,79607,2560928
7,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,39.69,23.01,0.03,0.03,0.0,265.32,191.55,None,2552310,Denzel Perryman,52.0,ILB,4,away,True,,5,20180916016334,2552310,2560955,6.498345943392056,2552296,3.187130370725366,Denzel Perryman,Josh Allen,Kyle Emanuel,pre_snap,79607,2560928
8,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,37.29,14.37,0.0,0.0,0.0,312.89,211.04,None,2556828,Trevor Williams,24.0,CB,4,away,True,,5,20180916016334,2556828,2543767,6.038758150480942,2552296,5.848572475399447,Trevor Williams,Logan Thomas,Kyle Emanuel,pre_snap,79607,2560928
9,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,33.27,34.58,0.0,0.0,0.0,86.9,267.96,None,2560729,Robert Foster,16.0,WR,4,home,True,GO,5,20180916016334,2560729,2543471,6.374590182905883,2560760,8.919417021308059,Robert Foster,Kelvin Benjamin,Derwin James,pre_snap,79607,2560928
10,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,42.01,36.36,0.34,0.13,0.07,249.94,186.62,None,2560760,Derwin James,33.0,DB,4,away,True,,5,20180916016334,2560760,2560729,8.919417021308059,2532861,7.225046712651759,Derwin James,Robert Foster,Casey Hayward,pre_snap,79607,2560928
11,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,39.38,26.6,0.0,0.01,0.0,273.77,220.78,None,2560928,Kyzir White,44.0,LB,4,away,True,,5,20180916016334,2560928,2560955,6.669100389107969,2552310,3.6033595435371137,Kyzir White,Josh Allen,Denzel Perryman,pre_snap,79607,2560928
12,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,33.26,23.95,0.0,0.0,0.01,82.7,27.61,None,2560955,Josh Allen,17.0,QB,4,home,True,,5,20180916016334,2560955,2495139,4.282627698037734,2552310,6.498345943392056,Josh Allen,Charles Clay,Denzel Perryman,pre_snap,79607,2560928
13,2018091601,633,"(4:18) J.Allen pass short left to L.McCoy pushed ob at BUF 34 for 9 yards (K.White). Swing pass, caught at BUF 21.",2018-09-16,13:00:00,BUF,LAC,2,2018-09-16T17:30:09.700Z,34.49,23.86,0.0,0.0,0.0,,,None,0,Football,,,4,football,True,,2,20180916016334,0,2560955,1.2332882874656719,2552310,5.2690131903421875,,Josh Allen,Denzel Perryman,pre_snap,79607,2560928
